metric,n,mean,std,min,max
most_residual,70796,0.6233240606517301,0.1405475147905292,0.27381102382576433,0.8660253888779066
profile_curvature,70796,2.2960346514868712,1.5142533892893653,0.7999999999999999,4.000000000000001
transversality,70796,0.006772268018619755,0.027700232993378628,3.1517359345603747e-20,0.9367638916872789
phi_obs,70796,15.286844606932588,36.42107094493095,0.1666751853593573,535.8018578189688
zeta,70796,-0.333856697254843,11.51850647430926,-80.92094177727965,106.96037156379376
L_obukhov,70796,-21.44792651156259,5358.845879774928,-1.3126113834248784e6,226203.53560904032
ustar,70796,0.3000000000000005,4.996038895691857e-16,0.3,0.3
